OBJECT_NAME,OBJECT_ID,NORAD_CAT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,REV_AT_EPOCH,BSTAR,orbital_period_min,altitude_estimated,drag_index,energy_index,orbit_type,orbit_family,anomaly_score,anomaly_flag
STARLINK-2582,2021-040AJ,48460,2025-10-13 21:22:25.870944,15.2798006,0.00074678,53.0708,104.7401,169.8318,190.2833,0.00019356,0.0,24524,0.00071006627,94.24206753064566,488.9884338561651,5.302632891105999e-07,0.002141581619514558,LEO,LEO,-0.24636800569106054,1
STARLINK-2683,2021-040AL,48462,2025-10-13 22:59:36.687264,15.06405322,0.00011954,53.0538,130.6023,86.0747,274.0378,6.2e-07,0.0,24437,2.306753e-05,95.59180248302388,554.3322468228071,2.7574925362e-09,0.0022033643667904736,LEO,LEO,-0.27819890103563827,1
STARLINK-2686,2021-040AN,48464,2025-10-13 22:38:19.181184,15.06407358,0.00014348,53.0536,130.3881,88.0793,272.036,5.12e-06,0.0,24437,5.3286473e-05,95.5916732849628,554.3260068198151,7.64554314604e-09,0.0022033584108360027,LEO,LEO,-0.2785618276743087,1
STARLINK-2681,2021-040AP,48465,2025-10-13 22:54:15.104736,15.06397514,0.00014447,53.0539,130.3378,88.45,271.6655,3.91e-06,0.0,24438,4.5165393e-05,95.59229795701853,554.3561771807053,6.52504432671e-09,0.00220338720792424,LEO,LEO,-0.27805931972157594,1
STARLINK-2687,2021-040AQ,48466,2025-10-13 20:57:28.558944,15.06410051,0.00012151,53.053,130.704,91.1487,268.9641,1.254e-05,0.0,24437,0.00010304413,95.59150239631533,554.317753242165,1.2520892236299998e-08,0.0022033505329824366,LEO,LEO,-0.278778275992388,1
STARLINK-2659,2021-040AR,48467,2025-10-13 23:10:11.026560,15.06402999,0.00014727,53.0525,130.2899,89.9334,270.1824,4.439e-05,0.0,24438,0.00031667181,95.59194989361542,554.3393664504611,4.663625745869999e-08,0.002203371162341696,LEO,LEO,-0.2778344570712637,1
STARLINK-2685,2021-040AS,48468,2025-10-13 22:43:36.754752,15.06420194,0.00016251,53.0554,130.3728,91.7573,268.3603,2.788e-05,0.0,24438,0.00020591464,95.59085876141674,554.2866669281439,3.34631881464e-08,0.0022033208619659343,LEO,LEO,-0.27805621023228927,1
STARLINK-2661,2021-040AT,48469,2025-10-13 23:04:52.055904,15.06404503,0.00014194,53.0536,130.306,92.9641,267.151,2.62e-06,0.0,24438,3.6468105e-05,95.59185445424814,554.3347569262069,5.1762828237e-09,0.002203366762635551,LEO,LEO,-0.27874790741709105,1
STARLINK-2675,2021-040AU,48470,2025-10-13 22:11:51.191520,15.06405903,0.00013972,53.0528,130.8164,92.2073,267.9076,1.346e-05,0.0,24436,0.00010920465,95.59176561458284,554.3304661525435,1.5258073698e-08,0.0022033626671762495,LEO,LEO,-0.278778275992388,1
STARLINK-2684,2021-040AV,48471,2025-10-13 22:48:58.842720,15.06376529,0.00013545,53.0537,130.356,105.784,254.3299,-3.55e-05,0.0,24437,-0.00021966469,95.59362963228963,554.4204941068565,-2.9753582260500005e-08,0.002203448598156675,LEO,LEO,-0.2719693453774191,1
STARLINK-2722,2021-040AW,48472,2025-10-13 20:46:51.733920,15.06414495,0.00015825,53.0544,130.7376,90.7959,269.3211,1.273e-05,0.0,24435,0.0001042869,95.59122039648192,554.3041332071616,1.6503401925000002e-08,0.0022033375330075184,LEO,LEO,-0.27855013156861375,1
STARLINK-2658,2021-040AX,48473,2025-10-13 23:15:29.097792,15.06404819,0.00015629,53.052,130.2724,88.9035,271.2133,5.206e-05,0.0,24437,0.00036807146,95.59183440185211,554.3337884367129,5.75258884834e-08,0.002203365838230883,LEO,LEO,-0.2770933600225978,1
STARLINK-2697,2021-040AY,48474,2025-10-13 20:52:10.390944,15.06402392,0.00014011,53.0543,130.7199,87.45,272.6649,-7.27e-06,0.0,24435,-2.991369e-05,95.59198841208425,554.3412268124885,-4.1912071059000005e-09,0.0022033729380247034,LEO,LEO,-0.2774880519352946,1
STARLINK-2619,2021-040AZ,48475,2025-10-14 00:00:04.999968,15.52466852,0.00076123,53.0293,78.0009,145.4003,253.1876,0.00200262,0.0,582,0.0031410987,92.75560364750383,416.6631886948808,2.391098563401e-06,0.0020745568113456855,LEO,LEO,-0.20118649433777086,1
STARLINK-2728,2021-040BC,48478,2025-10-13 21:55:53.586624,15.06380723,0.00012076,53.0524,130.5205,84.1583,275.9543,-5.36e-06,0.0,24436,-1.7100935e-05,95.59336348464412,554.4076397969266,-2.0651089106e-09,0.002203436328681349,LEO,LEO,-0.27683481737712873,1
STARLINK-2755,2021-040BD,48479,2025-10-13 23:26:05.655840,15.06405523,0.00012766,53.0536,130.2401,95.2503,264.8631,1.852e-05,0.0,24437,0.00014315296,95.59178972818995,554.3316307904524,1.82749068736e-08,0.002203363778799788,LEO,LEO,-0.27846078813199954,1
STARLINK-2706,2021-040BF,48481,2025-10-13 21:33:21.519072,15.06406929,0.00010112,53.0548,140.8709,88.5752,271.5353,3.707e-05,0.0,24421,0.00026753775,95.59170050790439,554.3273216326361,2.705341728e-08,0.0022033596657968966,LEO,LEO,-0.2775344608325503,1
STARLINK-2525,2021-040BG,48482,2025-10-13 08:01:13.323936,15.06397494,0.00015909,53.0538,143.1249,88.0657,272.0514,-1.245e-05,0.0,24413,-6.4665142e-05,95.59229922616959,554.3562384779943,-1.028757744078e-08,0.002203387266431699,LEO,LEO,-0.2762493853239189,1
STARLINK-2531,2021-040BH,48483,2025-10-13 22:15:46.698912,15.06391287,0.00018091,53.0538,140.4559,86.4531,273.6665,-1.38e-06,0.0,24422,9.658334e-06,95.59269310882571,554.3752621570893,1.74728920394e-09,0.0022034054243340413,LEO,LEO,-0.2774542943713671,1
STARLINK-2696,2021-040BJ,48484,2025-10-14 00:00:04.999968,15.88701908,0.00090723,53.0291,48.175,318.2206,73.4846,0.00602982,0.0,599,0.0019580617,90.64003717429915,313.0583099577361,1.7764123160909998e-06,0.001981003168151604,LEO,LEO,-0.14342944612236558,1
STARLINK-2500,2021-040BK,48485,2025-10-13 20:50:51.163872,15.06405249,0.00014906,53.0516,140.7257,89.3599,270.7561,1.002e-05,0.0,24421,8.6168559e-05,95.59180711537736,554.3324705559844,1.284428540454e-08,0.002203364580339388,LEO,LEO,-0.27829266380951573,1
STARLINK-2494,2021-040BM,48487,2025-10-12 21:08:22.013376,15.06405562,0.00017937,53.0501,145.1593,89.147,270.9725,-5.46e-06,0.0,24407,-1.7721977e-05,95.59178725337182,554.3315112618029,-3.1787910144900006e-09,0.0022033636647120704,LEO,LEO,-0.2770114770964483,1
STARLINK-2063,2021-041A,48553,2025-10-13 18:52:44.664384,15.06381292,0.00019683,53.0508,71.092,89.5586,270.5629,5.336e-05,0.0,24306,0.00037701063,95.59332737650594,554.4058958572314,7.420700230289999e-08,0.002203434664089468,LEO,LEO,-0.272498614370153,1
STARLINK-2139,2021-041B,48554,2025-10-13 16:34:47.098560,15.06407374,0.00013561,53.0548,71.8262,91.5244,268.59,2.372e-05,0.0,24304,0.00017801977,95.59167226965526,554.3259577825202,2.41412610097e-08,0.002203358364030956,LEO,LEO,-0.2757213791093897,1
STARLINK-2145,2021-041C,48555,2025-10-13 21:20:02.051232,15.06397294,0.00012535,53.0544,80.6308,90.9914,269.1219,9.84e-06,0.0,24293,8.4964552e-05,95.59231191768193,554.356851450957,1.0650306593200001e-08,0.002203387851506413,LEO,LEO,-0.2761744283978522,1
STARLINK-2151,2021-041D,48556,2025-10-13 21:04:07.726944,15.06394275,0.00014675,53.055,80.6785,90.1022,270.0135,1.188e-05,0.0,24293,9.8637937e-05,95.59250349647007,554.3661042942958,1.4475117254749998e-08,0.0022033966832375198,LEO,LEO,-0.2760162951230686,1
STARLINK-2155,2021-041E,48557,2025-10-13 19:35:11.398560,15.06425502,0.00015098,53.0524,70.9571,92.0262,268.0899,-1.478e-05,0.0,24306,-8.026508e-05,95.59052194006206,554.27039908387,-1.2118421778399998e-08,0.0022033053348701503,LEO,LEO,-0.27459466914656544,1
STARLINK-2166,2021-041F,48558,2025-10-13 19:29:53.767104,15.06414208,0.00013321,53.0531,70.9719,82.0968,278.0173,-1.178e-05,0.0,24220,-6.0186369e-05,95.59123860839209,554.3050128068589,-8.017426214490001e-09,0.0022033383725613793,LEO,LEO,-0.2727322595275905,1
STARLINK-2187,2021-041K,48562,2025-10-13 18:58:01.894944,15.06423276,8.453e-05,53.0486,71.0753,90.5647,269.5439,-1.901e-05,0.0,24306,-0.00010867859,95.59066319153183,554.277221269178,-9.186601212700002e-09,0.0022033118464016396,LEO,LEO,-0.27272737193937935,1
STARLINK-2188,2021-041L,48563,2025-10-13 16:13:31.571040,15.06406478,0.00013343,53.0533,71.586,89.828,270.2862,7.559e-05,0.0,24304,0.00052574019,95.59172912691099,554.3287038724293,7.01495135517e-08,0.0022033609851159148,LEO,LEO,-0.2724127462377008,1
STARLINK-2190,2021-041M,48564,2025-10-12 22:31:58.234080,15.06391998,0.00013886,53.0537,74.8977,87.2667,272.8481,-3.924e-05,0.0,24293,-0.00024474802,95.59264799015482,554.3730830243412,-3.398571005720001e-08,0.002203403344369611,LEO,LEO,-0.27305427270103605,1
STARLINK-2214,2021-041P,48566,2025-10-13 21:14:43.202400,15.06402393,0.00012831,53.0544,80.6189,89.4468,270.6668,1.321e-05,0.0,24293,0.00010754721,95.59198834862711,554.3412237476414,1.3799382515100001e-08,0.0022033729350993594,LEO,LEO,-0.27647948892976604,1
STARLINK-2217,2021-041R,48568,2025-10-13 18:42:08.890848,15.06386592,0.0001541,53.0544,71.1238,75.0796,285.0363,5.06e-05,0.0,24305,0.00035847933,95.59299104542215,554.3896518319743,5.5241664753000006e-08,0.0022034191591941937,LEO,LEO,-0.2670458526240791,1
STARLINK-2219,2021-041S,48569,2025-10-13 19:19:16.303584,15.06418664,0.00014057,53.0538,71.0079,81.7416,278.3732,1.4e-06,0.0,24306,2.8315566e-05,95.5909558486458,554.291356056985,3.98031911262e-09,0.0022033253375910856,LEO,LEO,-0.27323341956333325,1
STARLINK-2220,2021-041T,48570,2025-10-13 20:37:34.613760,15.06406622,0.00011296,53.0539,80.7627,87.7218,272.39,5.855e-05,0.0,24292,0.00041156754,95.59171998913318,554.3282625363663,4.64906693184e-08,0.002203360563869802,LEO,LEO,-0.27354161915746855,1
STARLINK-2221,2021-041U,48571,2025-10-13 19:12:38.113632,15.06420245,0.00014908,53.0517,81.0286,94.0119,266.1041,1.045e-05,0.0,24292,8.8992798e-05,95.59085552517917,554.286510623986,1.326704632584e-08,0.002203320712778664,LEO,LEO,-0.27693989866182944,1
STARLINK-2222,2021-041V,48572,2025-10-13 17:31:46.656768,15.064141,0.00028115,53.0597,81.3417,100.7744,259.3561,2.059e-05,0.0,24291,0.00015708787,95.59124546165627,554.3053438061206,4.4165254650499996e-08,0.0022033386884911794,LEO,LEO,-0.27312078156709174,1
STARLINK-2224,2021-041W,48573,2025-10-13 10:39:06.785856,15.06434514,0.00012585,53.0527,72.6301,103.4294,256.6835,-3.373e-05,0.0,24300,-0.00020746508,95.58995008527798,554.2427795188269,-2.6109480317999998e-08,0.002203278973115822,LEO,LEO,-0.26989571436629045,1
STARLINK-2225,2021-041X,48574,2025-10-13 14:41:57.285312,15.06416127,0.00011467,53.0542,41.9576,94.0469,266.0651,1.124e-05,0.0,24345,9.4321712e-05,95.59111683620472,554.2991314469427,1.0815870715039999e-08,0.0022033327589682052,LEO,LEO,-0.2713692106103816,1
STARLINK-2227,2021-041Y,48575,2025-10-13 13:29:02.090400,15.06386013,0.00019008,53.0544,32.4171,93.5242,266.5964,-4.641e-05,0.0,24359,-0.00029299444,95.59302778789144,554.3914264104769,-5.56923831552e-08,0.0022034208530229034,LEO,LEO,-0.26426563641660517,1
STARLINK-2228,2021-041Z,48576,2025-10-13 15:05:11.059872,15.06392653,0.00014148,53.055,46.7984,94.4286,265.6865,2.6e-05,0.0,24339,0.00019339696,95.5926064251722,554.3710755266347,2.73618019008e-08,0.002203401428230583,LEO,LEO,-0.2724079571186166,1
STARLINK-2231,2021-041AA,48577,2025-10-13 19:03:23.998464,15.06404952,0.00015544,53.0567,71.3268,83.6592,276.4574,1.625e-05,0.0,24305,0.00012796631,95.59182596208035,554.3333808130719,1.98910832264e-08,0.0022033654491620033,LEO,LEO,-0.27453882586357253,1
STARLINK-2232,2021-041AB,48578,2025-10-13 19:08:45.351168,15.0641388,0.00014686,53.0564,71.5515,88.0666,272.0491,5.138e-05,0.0,24305,0.00036342149,95.59125942201223,554.3060180639995,5.3372080021400005e-08,0.002203339332052093,LEO,LEO,-0.27295488214764674,1
STARLINK-2234,2021-041AD,48580,2025-10-13 14:12:06.565824,15.06403562,0.00013112,53.0546,46.9728,86.0087,274.1051,-2.93e-06,0.0,24338,-8.08305e-07,95.5919141672874,554.3376409428101,-1.0598495160000001e-10,0.002203369515375685,LEO,LEO,-0.2721561633867429,1
STARLINK-2235,2021-041AE,48581,2025-10-13 16:26:05.619264,15.06434772,0.00013284,53.0537,36.555,90.4083,269.7059,0.00013832,0.0,24354,0.00094478372,95.5899337140367,554.2419888162922,1.2550506936480001e-07,0.002203278218425427,LEO,LEO,-0.26257553916791027,1
STARLINK-2236,2021-041AF,48582,2025-10-13 14:24:02.769984,15.06420163,0.00010234,53.0552,37.0915,86.0907,274.0199,3.736e-05,0.0,24352,0.00026941148,95.59086072854164,554.2867619365579,2.7571570863199996e-08,0.0022033209526484,LEO,LEO,-0.2686367570285575,1
STARLINK-2237,2021-041AG,48583,2025-10-13 03:22:33.815424,15.06408051,0.00014144,53.053,83.9909,88.4063,271.7088,2.931e-05,0.0,24282,0.00021555026,95.59162930947453,554.3238828927306,3.04874287744e-08,0.0022033563835937475,LEO,LEO,-0.27617480135669037,1
STARLINK-2238,2021-041AH,48584,2025-10-13 04:20:58.391232,15.06392728,0.00016734,53.0544,83.8057,93.0163,267.1017,4.87e-06,0.0,24282,5.1615023e-05,95.59260166582536,554.3708456605773,8.63725794882e-09,0.0022034012088255105,LEO,LEO,-0.27687962855751713,1
STARLINK-2241,2021-041AK,48586,2025-10-13 20:21:38.054304,15.06412174,0.00013785,53.0535,80.8108,89.7719,270.3428,2.688e-05,0.0,24292,0.00019918738,95.59136767836557,554.3112466329312,2.7457980333e-08,0.002203344322584026,LEO,LEO,-0.27607160175497525,1
STARLINK-2245,2021-041AN,48589,2025-10-13 16:40:03.015840,15.06400631,9.429e-05,53.0552,71.5029,97.9037,262.206,2.65e-06,0.0,24304,3.668024e-05,95.59210016023951,554.3466240148327,3.4585798295999996e-09,0.0022033780895653124,LEO,LEO,-0.2744495675625517,1
STARLINK-2249,2021-041AR,48592,2025-10-13 16:59:59.573760,15.0640421,0.00015917,53.053,81.6721,88.6235,271.4937,1.34e-05,0.0,24290,0.00010880621,95.59187304714185,554.3356549246782,1.73186844457e-08,0.002203367619758122,LEO,LEO,-0.2762711625910382,1
STARLINK-2250,2021-041AS,48593,2025-10-13 21:25:20.196768,15.0640579,0.00012685,53.0541,80.6148,89.5173,270.5961,1.143e-05,0.0,24293,9.5567523e-05,95.59177278520683,554.3308124790292,1.212274029255e-08,0.002203362997737898,LEO,LEO,-0.27648221187768446,1
STARLINK-2251,2021-041AT,48594,2025-10-13 15:44:20.013216,15.06412619,0.00011597,53.0546,51.7629,97.4189,262.6932,9.376e-05,0.0,24332,0.00064730407,95.59133944031306,554.3098827907279,7.50678529979e-08,0.0022033430208316823,LEO,LEO,-0.26947775403866536,1
STARLINK-2252,2021-041AU,48595,2025-10-13 22:34:19.763328,15.06407027,0.00012051,53.0546,80.3999,84.1287,275.9839,1.682e-05,0.0,24421,0.00013173434,95.59169428914248,554.3270212790703,1.58753053134e-08,0.0022033593791157585,LEO,LEO,-0.2755832179666466,1
STARLINK-2253,2021-041AV,48596,2025-10-13 16:44:02.602176,15.06397557,0.00014551,53.0534,81.4921,83.4998,276.6157,5.347e-05,0.0,24336,0.00037763887,95.5922952283439,554.3560453915397,5.4950231973700004e-08,0.0022033870821332124,LEO,LEO,-0.2727569243239082,1
STARLINK-2255,2021-041AW,48597,2025-10-13 20:05:42.730368,15.06424707,0.00013158,53.0541,80.8641,86.6124,273.5016,-1.368e-05,0.0,24419,-7.2914258e-05,95.59057238696762,554.2728355766931,-9.594058067640001e-09,0.002203307660413797,LEO,LEO,-0.27487872464357077,1
STARLINK-2713,2021-041BB,48602,2025-10-13 15:14:27.427488,15.06426173,0.00014126,53.056,56.7696,88.8846,271.2305,2.851e-05,0.0,24450,0.00021008135,95.59047936164609,554.2683426242975,2.9676091501000003e-08,0.002203303372055673,LEO,LEO,-0.2728522400824893,1
STARLINK-2714,2021-041BC,48603,2025-10-13 14:44:33.888768,15.06413288,0.00011208,53.0539,51.8628,85.5345,274.5772,8.8e-06,0.0,24458,7.7902401e-05,95.59129698808127,554.3078324314674,8.73130110408e-09,0.002203341063817408,LEO,LEO,-0.2721399485125489,1
STARLINK-2757,2021-041BD,48604,2025-10-13 21:09:24.748416,15.06408231,0.0001229,53.0536,80.664,89.8533,270.2597,3.921e-05,0.0,24420,0.00028190151,95.5916178872764,554.3233312236234,3.4645695579e-08,0.0022033558570377755,LEO,LEO,-0.2758769810612839,1
TYVAK-0130,2021-041BF,48606,2025-10-13 21:24:09.576864,15.22803272,0.00103565,53.0056,86.1403,116.6804,243.5253,0.00010943,0.0,24279,0.00047497781,94.56244457031873,504.52671373748035,4.919107689265e-07,0.002156167033930026,LEO,LEO,-0.2472928398996474,1
SBIRS GEO-5 (USA 315),2021-042A,48618,2025-10-13 15:34:19.675776,1.00271036,0.00057412,5.432,327.4285,215.9341,166.4695,-2.84e-06,0.0,1630,0.0,1436.1076313203744,35793.94193438719,0.0,0.49730061939058073,GEO,GEO,-0.008479604811995833,1
HAIYANG-2D,2021-043A,48621,2025-10-13 23:37:08.173632,13.83369083,0.00081015,65.9986,197.6605,278.4091,81.6059,5e-07,0.0,22249,0.00011904148,104.09369543500199,959.0982825908422,9.6441455022e-08,0.002612726039090219,LEO,LEO,-0.19329039724738617,1
STARLINK-2739,2021-044B,48639,2025-10-13 14:53:13.945920,15.06406093,0.00010721,53.0537,56.8485,74.5733,285.5374,-9.82e-06,0.0,24161,-4.7038579e-05,95.59175355778383,554.3298838337732,-5.04300605459e-09,0.002203362111364795,LEO,LEO,-0.26669702080239427,1
STARLINK-2736,2021-044C,48640,2025-10-12 16:25:06.229632,15.06401561,0.00012895,53.0532,61.3209,92.8544,267.2592,-1.738e-05,0.0,24146,-9.7778953e-05,95.5920411449972,554.3437737022332,-1.260859598935e-08,0.0022033753689879526,LEO,LEO,-0.2731263855744708,1
STARLINK-2754,2021-044D,48641,2025-10-13 02:16:13.251648,15.06395172,0.00014726,53.0542,64.1973,86.9958,273.1199,6.168e-05,0.0,24146,0.00043267193,95.5924465748354,554.3633551024377,6.37152684118e-08,0.0022033940591634745,LEO,LEO,-0.2713342631562143,1
STARLINK-2646,2021-044E,48642,2025-10-13 18:32:50.193024,15.06415905,0.0001098,53.0529,61.163,83.4217,276.6897,3.446e-05,0.0,24156,0.00025002047,95.59113092343512,554.2998118329124,2.7452247606e-08,0.0022033334083770527,LEO,LEO,-0.271663068694502,1
STARLINK-2704,2021-044F,48643,2025-10-13 02:09:32.779872,15.06388198,0.00017015,53.0537,64.2087,94.6763,265.442,1.288e-05,0.0,24146,0.00010539112,95.59288913122512,554.384729604636,1.7932299067999998e-08,0.0022034144609506894,LEO,LEO,-0.274848131307568,1
STARLINK-2695,2021-044G,48644,2025-10-13 16:25:25.921920,15.0642357,0.00010159,53.056,61.5483,73.2239,286.8861,-3.19e-06,0.0,24155,-2.522899e-06,95.59064453565341,554.2763202248725,-2.5630130941e-10,0.0022033109863863923,LEO,LEO,-0.2669361826255518,1
STARLINK-2732,2021-044J,48646,2025-10-13 19:25:53.632992,15.06425604,0.00015277,53.0534,60.9843,95.9302,264.1861,-2.187e-05,0.0,24157,-0.00012785889,95.59051546763274,554.2700864773979,-1.95330026253e-08,0.002203305036498779,LEO,LEO,-0.27211934898957035,1
STARLINK-2521,2021-044L,48648,2025-10-13 02:10:56.839296,15.06394227,0.00013835,53.0539,64.3786,94.3968,265.7179,2.48e-06,0.0,24146,3.5529255e-05,95.59250654244575,554.3662514083189,4.91547242925e-09,0.00220339682365633,LEO,LEO,-0.2748764833178254,1
STARLINK-2673,2021-044M,48649,2025-10-13 19:15:17.052480,15.06404198,5.211e-05,53.0566,61.0179,66.6034,293.5009,3.415e-05,0.0,24156,0.00024802261,95.59187380862569,554.3356917027795,1.29244582071e-08,0.0022033676548621284,LEO,LEO,-0.260463685667927,1
STARLINK-2672,2021-044N,48650,2025-10-13 19:09:59.740704,15.06401831,0.00016727,53.0497,61.0333,84.0033,276.1146,6.939e-05,0.0,24156,0.00048422551,95.59202401155339,554.3429461926735,8.09964010577e-08,0.0022033745791438567,LEO,LEO,-0.26964455816882693,1
STARLINK-2731,2021-044P,48651,2025-10-13 15:53:36.140640,15.06401206,0.00017518,53.0542,61.6466,92.1381,267.9808,1.747e-05,0.0,24154,0.0001361601,95.59206367231228,554.3448617244385,2.3852526318000004e-08,0.002203376407487318,LEO,LEO,-0.2739891751425667,1
STARLINK-2727,2021-044Q,48652,2025-10-13 18:59:22.061184,15.06437351,0.00013106,53.054,61.0681,106.0487,254.0647,8.9e-05,0.0,24156,0.00061499558,95.58977006538655,554.2340848680924,8.06013207148e-08,0.002203270674467947,LEO,LEO,-0.26807861656524135,1
STARLINK-2720,2021-044R,48653,2025-10-13 18:54:03.081024,15.06412189,0.00013841,53.0531,61.0851,89.8821,270.2327,1.433e-05,0.0,24156,0.00011507167,95.59136672652083,554.3112006607107,1.59270698447e-08,0.002203344278704715,LEO,LEO,-0.2740654391505494,1
STARLINK-2651,2021-044S,48654,2025-10-08 15:00:46.109088,15.605818,0.00012824,53.0547,79.5046,96.1265,263.9894,-0.00070797,0.0,24085,-0.00084228771,92.2732791065486,393.1124072482935,-1.0801497593040001e-07,0.002053037721131129,LEO,LEO,-0.23560300761366365,1
STARLINK-2657,2021-044T,48655,2025-10-13 18:43:27.320448,15.06402542,0.0001756,53.055,61.1191,77.0827,283.0358,6.69e-06,0.0,24156,6.3827484e-05,95.59197889351411,554.3407670853467,1.1208106190400001e-08,0.0022033724992231015,LEO,LEO,-0.269551733306144,1
STARLINK-2701,2021-044U,48656,2025-10-13 18:38:08.766240,15.06391478,0.00016148,53.0509,61.1338,91.6368,268.4806,-3.577e-05,0.0,24156,-0.00022138147,95.59268098833469,554.3746767640168,-3.5748679775600004e-08,0.0022034048655810005,LEO,LEO,-0.2721791567723988,1
STARLINK-2734,2021-044V,48657,2025-10-13 16:08:05.623584,15.06406078,0.00010325,53.0549,61.2466,83.8314,276.2793,2.4e-07,0.0,24155,2.0483672e-05,95.59175450963627,554.329929806303,2.114939134e-09,0.002203362155244639,LEO,LEO,-0.2727614344058555,1
STARLINK-2647,2021-044W,48658,2025-10-13 18:27:29.786400,15.06422619,0.00022,53.0588,61.1698,78.1601,281.9635,3.33e-05,0.0,24156,0.00024224392,95.59070488173545,554.2792348284302,5.32936624e-08,0.0022033137682742677,LEO,LEO,-0.2688018627028891,1
STARLINK-2717,2021-044X,48659,2025-10-13 18:22:12.950688,15.06403898,0.00015029,53.0547,61.1861,86.8589,273.2572,1.821e-05,0.0,24156,0.00014107851,95.59189284572604,554.3366111554533,2.12026892679e-08,0.0022033685324625695,LEO,LEO,-0.27323763471382745,1
STARLINK-2726,2021-044AA,48662,2025-10-13 15:01:50.499552,15.06423319,0.00014164,53.0532,51.8116,89.4625,270.6526,5.853e-05,0.0,24168,0.00041122981,95.59066046295052,554.2770894837686,5.82465902884e-08,0.002203311720617065,LEO,LEO,-0.27065565962897764,1
STARLINK-2667,2021-044AB,48663,2025-10-13 14:56:32.392896,15.06419371,0.0001327,53.0545,51.8271,87.2353,272.8788,5.175e-05,0.0,24168,0.00036589494,95.59091098543767,554.2891892494035,4.8554258538e-08,0.002203323269441037,LEO,LEO,-0.27029589696370016,1
STARLINK-2666,2021-044AE,48666,2025-10-13 15:28:28.591104,15.06419934,0.00011481,53.0534,52.1969,89.2559,270.8562,0.00010272,0.0,24167,0.00070713153,95.5908752598862,554.2874637730083,8.11857709593e-08,0.0022033216225287237,LEO,LEO,-0.2682242276315781,1
STARLINK-2735,2021-044AF,48667,2025-10-13 14:45:54.957888,15.06447667,0.00010798,53.0562,51.8609,65.1134,294.9967,-9.431e-05,0.0,24168,-0.00061426832,95.58911547638914,554.2024693008116,-6.63286931936e-08,0.0022032404990254767,LEO,LEO,-0.24906205391947517,1
STARLINK-2738,2021-044AG,48668,2025-10-13 14:40:36.646464,15.064198,0.00011209,53.0527,51.8759,96.1212,263.9905,3.018e-05,0.0,24168,0.00022128944,95.59088376294577,554.2878744546815,2.4804333329600003e-08,0.0022033220145112383,LEO,LEO,-0.2720001576331162,1
STARLINK-2707,2021-044AH,48669,2025-10-13 01:51:00.909504,15.06407025,0.00023666,53.0552,54.2772,82.1508,277.975,5.066e-05,0.0,24159,0.0003586929,95.59169441605597,554.3270274087336,8.4888261714e-08,0.0022033593849663936,LEO,LEO,-0.26920612780176284,1
STARLINK-2763,2021-044AJ,48670,2025-10-13 01:45:41.345280,15.06400308,0.00012972,53.0558,54.291,87.8839,272.2299,1.94e-05,0.0,24159,0.00014907386,95.59212065694824,554.3476139627983,1.93378611192e-08,0.0022033790344551866,LEO,LEO,-0.27274047711120486,1
STARLINK-2745,2021-044AK,48671,2025-10-13 11:56:07.654848,15.06416868,0.0001128,53.053,52.6978,98.3672,261.7445,0.00010752,0.0,24165,0.00073927033,95.5910698153441,554.2968604301186,8.3389693224e-08,0.0022033305913488595,LEO,LEO,-0.2675650384767589,1
STARLINK-2705,2021-044AL,48672,2025-10-13 01:35:06.262080,15.06410211,0.00017363,53.0543,54.3226,81.5909,278.5277,3.558e-05,0.0,24159,0.0002575425,95.59149224327714,554.317262870707,4.4717104274999996e-08,0.002203350064934538,LEO,LEO,-0.27017026596364296,1
STARLINK-2711,2021-044AM,48673,2025-10-13 01:29:46.963104,15.06393223,0.00016837,53.0524,54.3401,87.6252,272.493,4.729e-05,0.0,24159,0.00033618599,95.59257025414804,554.369328545079,5.66036351363e-08,0.002203399760752852,LEO,LEO,-0.27044874610731634,1
STARLINK-2712,2021-044AN,48674,2025-10-13 01:40:24.458592,15.06411012,7.465e-05,53.0553,54.4249,84.2463,275.8611,3.41e-06,0.0,24159,4.1777106e-05,95.5914414146622,554.3148079498933,3.1186609629e-09,0.0022033477217719894,LEO,LEO,-0.27124415706197874,1
STARLINK-2746,2021-044AQ,48676,2025-10-13 15:33:41.504256,15.06415386,0.00014169,53.0547,51.7083,99.0937,261.0212,6.549e-05,0.0,24168,0.00045797429,95.5911638571116,554.3014024656295,6.489037715010001e-08,0.00220333492659075,LEO,LEO,-0.2702144534319779,1
STARLINK-2615,2021-044AS,48678,2025-10-13 18:34:09.555744,15.06426821,0.00014275,53.0554,51.146,88.9904,271.1248,6.155e-05,0.0,24170,0.00043140758,95.59043824273493,554.2663566558485,6.1583432045e-08,0.0022033014765234665,LEO,LEO,-0.2701826502393791,1
STARLINK-2648,2021-044AT,48679,2025-10-13 18:28:49.778112,15.06414759,0.00015898,53.0544,51.1637,80.7051,279.4118,3.176e-05,0.0,24170,0.00023191798,95.59120364406893,554.3033240982786,3.68703204604e-08,0.002203336760735401,LEO,LEO,-0.2702644637726795,1
